event_id,date,hour,lat,lon,area_ha,y_gt10ha,y_gt100ha,comuna,region,temporada,split
59021,2023-02-02,15,-37.32389,-72.36972,0.9,0,0,Los Angeles,Biobío,2022 al 2023,test
59022,2023-02-02,14,-38.14083,-73.18972,2701.31,1,1,Contulmo,Biobío,2022 al 2023,test
59023,2023-02-02,16,-37.39583,-72.94861,0.3,0,0,Nacimiento,Biobío,2022 al 2023,test
59024,2023-02-02,17,-36.49139,-72.90472,3445.29,1,1,Tomé,Biobío,2022 al 2023,test
59025,2023-02-02,18,-37.59944,-72.28056,1.5,0,0,Los Angeles,Biobío,2022 al 2023,test
59026,2023-02-02,17,-37.43639,-72.84972,69080.51,1,1,Nacimiento,Biobío,2022 al 2023,test
59027,2023-02-02,23,-36.96528,-73.00306,2623.36,1,1,Hualqui,Biobío,2022 al 2023,test
59028,2023-02-02,21,-37.19,-73.56889,1828.98,1,1,Arauco,Biobío,2022 al 2023,test
59029,2023-02-03,10,-37.03361,-73.53667,0.5,0,0,Coronel,Biobío,2022 al 2023,test
59030,2023-02-03,11,-37.58972,-72.50833,0.01,0,0,Negrete,Biobío,2022 al 2023,test
59031,2023-02-03,12,-37.81139,-72.07611,5767.5,1,1,Mulchén,Biobío,2022 al 2023,test
59032,2023-02-03,11,-36.45472,-72.87889,1249.14,1,1,Tomé,Biobío,2022 al 2023,test
59033,2023-02-03,14,-37.53722,-71.96778,1549.94,1,1,Santa Bárbara,Biobío,2022 al 2023,test
59034,2023-02-03,13,-37.73472,-73.49361,40.0,1,0,Los Alamos,Biobío,2022 al 2023,test
59035,2023-02-03,16,-37.03472,-72.37583,274.83,1,1,Cabrero,Biobío,2022 al 2023,test
59036,2023-02-03,8,-37.71389,-73.38444,7.16,0,0,Cañete,Biobío,2022 al 2023,test
59037,2023-02-03,13,-37.655,-72.64306,26882.96,1,1,Nacimiento,Biobío,2022 al 2023,test
59038,2023-02-03,15,-37.25167,-72.20389,2864.36,1,1,Los Angeles,Biobío,2022 al 2023,test
59039,2023-02-02,21,-37.89639,-72.14694,3123.69,1,1,Mulchén,Biobío,2022 al 2023,test
59040,2023-02-02,23,-37.11889,-72.64361,0.1,0,0,Yumbel,Biobío,2022 al 2023,test
59041,2023-02-03,18,-38.34194,-73.43111,76.81,1,0,Tirúa,Biobío,2022 al 2023,test
59042,2023-02-04,16,-36.95944,-72.72694,0.01,0,0,Yumbel,Biobío,2022 al 2023,test
59043,2023-02-05,15,-37.73361,-72.15694,136.74,1,1,Mulchén,Biobío,2022 al 2023,test
59044,2023-02-05,17,-38.28972,-73.44111,7.0,0,0,Tirúa,Biobío,2022 al 2023,test
59045,2023-02-04,14,-37.60083,-72.24722,1176.6,1,1,Los Angeles,Biobío,2022 al 2023,test
59046,2023-02-05,18,-38.2875,-73.455,2.0,0,0,Tirúa,Biobío,2022 al 2023,test
59047,2023-02-06,13,-37.13889,-72.57722,980.94,1,1,Yumbel,Biobío,2022 al 2023,test
59048,2023-02-07,15,-37.84694,-72.33972,1154.33,1,1,Mulchén,Biobío,2022 al 2023,test
59049,2023-02-06,15,-36.71083,-73.15083,0.07,0,0,Talcahuano,Biobío,2022 al 2023,test
59050,2023-02-12,11,-36.89278,-73.03389,0.02,0,0,Chiguayante,Biobío,2022 al 2023,test
59051,2023-02-12,19,-37.50056,-72.06556,0.01,0,0,Quilleco,Biobío,2022 al 2023,test
59052,2023-02-12,16,-36.71139,-72.97111,0.01,0,0,Penco,Biobío,2022 al 2023,test
59053,2023-02-12,2,-36.85167,-72.8125,0.01,0,0,Florida,Biobío,2022 al 2023,test
59054,2023-02-14,16,-36.94167,-73.14583,0.06,0,0,San Pedro de la Paz,Biobío,2022 al 2023,test
59055,2023-02-14,12,-36.86944,-72.79111,0.05,0,0,Florida,Biobío,2022 al 2023,test
59056,2023-02-14,17,-37.27806,-72.23972,0.02,0,0,Los Angeles,Biobío,2022 al 2023,test
59057,2023-02-14,18,-36.81056,-73.08278,2.0,0,0,Hualpén,Biobío,2022 al 2023,test
59058,2023-02-14,16,-37.74056,-71.84778,2.0,0,0,Quilaco,Biobío,2022 al 2023,test
59059,2023-02-12,12,-37.68694,-71.49583,430.77,1,1,Alto Biobío,Biobío,2022 al 2023,test
59060,2023-02-15,13,-37.76917,-73.35528,1.9,0,0,Cañete,Biobío,2022 al 2023,test
59061,2023-02-16,17,-38.25083,-73.46361,63.88,1,0,Tirúa,Biobío,2022 al 2023,test
59062,2023-02-16,16,-38.10583,-73.09528,55.68,1,0,Contulmo,Biobío,2022 al 2023,test
59063,2023-02-17,11,-36.60889,-72.94361,0.12,0,0,Tomé,Biobío,2022 al 2023,test
59064,2023-02-17,12,-36.87667,-72.7025,0.4,0,0,Florida,Biobío,2022 al 2023,test
59065,2023-02-17,17,-37.5775,-72.62889,10.5,1,0,Negrete,Biobío,2022 al 2023,test
59066,2023-02-18,13,-38.11833,-73.29,41.0,1,0,Contulmo,Biobío,2022 al 2023,test
59067,2023-02-18,17,-37.13194,-72.79222,458.51,1,1,Hualqui,Biobío,2022 al 2023,test
59068,2023-02-19,14,-37.59806,-72.48278,30.0,1,0,Negrete,Biobío,2022 al 2023,test
59069,2023-02-19,23,-37.27667,-72.23833,729.19,1,1,Los Angeles,Biobío,2022 al 2023,test
59070,2023-02-20,12,-37.02361,-72.92056,2.9,0,0,Hualqui,Biobío,2022 al 2023,test
59071,2023-02-20,12,-38.01806,-73.23806,0.12,0,0,Contulmo,Biobío,2022 al 2023,test
59072,2023-02-20,14,-37.60639,-73.66083,2.13,0,0,Lebu,Biobío,2022 al 2023,test
59073,2023-02-20,17,-37.5975,-71.92167,1.58,0,0,Quilaco,Biobío,2022 al 2023,test
59074,2023-01-31,19,-37.60528,-73.41611,0.0,0,0,Los Alamos,Biobío,2022 al 2023,test
59075,2023-02-03,23,-37.62667,-73.66222,0.25,0,0,Lebu,Biobío,2022 al 2023,test
59076,2023-02-21,15,-36.75278,-73.10222,2.5,0,0,Talcahuano,Biobío,2022 al 2023,test
59077,2023-02-21,17,-38.24667,-73.45861,0.8,0,0,Tirúa,Biobío,2022 al 2023,test
59078,2023-02-22,13,-37.71056,-73.5,1.01,0,0,Los Alamos,Biobío,2022 al 2023,test
59079,2023-02-22,12,-38.39,-73.39333,16.0,1,0,Tirúa,Biobío,2022 al 2023,test
59080,2023-02-22,14,-37.63306,-73.45417,2.88,0,0,Los Alamos,Biobío,2022 al 2023,test
59081,2023-02-23,8,-37.59194,-72.28306,0.2,0,0,Los Angeles,Biobío,2022 al 2023,test
59082,2023-02-23,13,-36.81444,-72.97833,0.2,0,0,Concepción,Biobío,2022 al 2023,test
59083,2023-02-24,12,-37.46694,-72.53833,0.2,0,0,Los Angeles,Biobío,2022 al 2023,test
59084,2023-02-24,14,-37.28583,-71.9425,1.25,0,0,Tucapel,Biobío,2022 al 2023,test
59085,2023-02-24,14,-37.64056,-72.06972,0.2,0,0,Santa Bárbara,Biobío,2022 al 2023,test
59086,2023-02-24,16,-37.32917,-72.24917,0.45,0,0,Los Angeles,Biobío,2022 al 2023,test
59087,2023-02-24,18,-37.44722,-72.38806,0.5,0,0,Los Angeles,Biobío,2022 al 2023,test
59088,2023-02-25,9,-37.70972,-72.23944,1.3,0,0,Mulchén,Biobío,2022 al 2023,test
59089,2023-02-25,11,-37.08111,-72.43194,0.03,0,0,Cabrero,Biobío,2022 al 2023,test
59090,2023-02-25,14,-37.34861,-72.76444,0.12,0,0,Nacimiento,Biobío,2022 al 2023,test
59091,2023-02-25,17,-37.59778,-72.28306,0.25,0,0,Los Angeles,Biobío,2022 al 2023,test
59092,2023-02-26,11,-37.79694,-73.37194,0.56,0,0,Cañete,Biobío,2022 al 2023,test
59093,2023-02-23,15,-37.81194,-72.21944,13.3,1,0,Mulchén,Biobío,2022 al 2023,test
59094,2023-02-26,19,-37.63944,-73.44667,0.3,0,0,Los Alamos,Biobío,2022 al 2023,test
59095,2023-02-27,14,-38.19,-73.38111,4.89,0,0,Tirúa,Biobío,2022 al 2023,test
59096,2023-02-27,14,-37.32833,-72.7025,14.1,1,0,Laja,Biobío,2022 al 2023,test
59097,2023-02-27,14,-38.41167,-73.3425,3.3,0,0,Tirúa,Biobío,2022 al 2023,test
59098,2022-12-01,14,-37.04667,-73.10472,0.06,0,0,Coronel,Biobío,2022 al 2023,test
59099,2022-12-07,12,-37.48222,-73.35361,0.05,0,0,Curanilahue,Biobío,2022 al 2023,test
59100,2022-10-27,16,-37.5125,-73.57278,0.0,0,0,Lebu,Biobío,2022 al 2023,test
59101,2023-02-28,6,-38.01806,-73.23722,0.4,0,0,Contulmo,Biobío,2022 al 2023,test
59102,2023-02-01,12,-37.66111,-73.62833,0.07,0,0,Lebu,Biobío,2022 al 2023,test
59103,2023-02-02,10,-36.89,-72.8025,0.03,0,0,Florida,Biobío,2022 al 2023,test
59104,2023-02-28,11,-37.46806,-72.53889,0.1,0,0,Los Angeles,Biobío,2022 al 2023,test
59105,2023-02-28,15,-37.50556,-72.19944,0.2,0,0,Los Angeles,Biobío,2022 al 2023,test
59106,2023-02-28,14,-38.39611,-73.38333,43.0,1,0,Tirúa,Biobío,2022 al 2023,test
59107,2023-02-28,16,-37.35333,-71.55139,20.0,1,0,Antuco,Biobío,2022 al 2023,test
59108,2023-02-28,19,-37.0975,-72.55,1.01,0,0,Yumbel,Biobío,2022 al 2023,test
59109,2023-03-01,10,-38.10722,-73.385,0.9,0,0,Cañete,Biobío,2022 al 2023,test
59110,2023-03-01,12,-37.16667,-72.59528,0.02,0,0,Yumbel,Biobío,2022 al 2023,test
59111,2023-02-02,19,-37.28361,-72.44944,0.21,0,0,Los Angeles,Biobío,2022 al 2023,test
59112,2023-02-08,16,-37.70917,-72.24167,0.1,0,0,Mulchén,Biobío,2022 al 2023,test
59113,2023-02-10,19,-37.26556,-72.72667,0.1,0,0,San Rosendo,Biobío,2022 al 2023,test
59114,2023-02-17,14,-37.53306,-72.01528,0.15,0,0,Quilleco,Biobío,2022 al 2023,test
59115,2023-02-20,23,-37.28472,-72.20111,1.35,0,0,Los Angeles,Biobío,2022 al 2023,test
59116,2023-03-01,16,-37.39222,-72.34333,0.01,0,0,Los Angeles,Biobío,2022 al 2023,test
59117,2023-03-01,16,-37.20528,-72.22083,0.01,0,0,Los Angeles,Biobío,2022 al 2023,test
59118,2023-03-01,20,-37.01694,-73.14028,0.6,0,0,Coronel,Biobío,2022 al 2023,test
59119,2023-03-01,21,-37.53417,-72.44611,35.57,1,0,Los Angeles,Biobío,2022 al 2023,test
59120,2023-02-14,13,-37.6625,-72.58278,0.13,0,0,Negrete,Biobío,2022 al 2023,test
59121,2023-03-02,13,-37.99361,-73.40528,15.0,1,0,Cañete,Biobío,2022 al 2023,test
59122,2023-03-02,14,-37.61056,-72.27806,0.02,0,0,Los Angeles,Biobío,2022 al 2023,test
59123,2023-03-02,15,-37.34167,-71.62389,7.0,0,0,Antuco,Biobío,2022 al 2023,test
59124,2023-03-02,17,-37.60667,-73.66194,0.1,0,0,Lebu,Biobío,2022 al 2023,test
59125,2023-03-02,16,-37.61861,-71.27111,4.5,0,0,Alto Biobío,Biobío,2022 al 2023,test
59126,2023-03-03,6,-36.855,-73.09889,1.5,0,0,San Pedro de la Paz,Biobío,2022 al 2023,test
59127,2023-03-03,0,-37.40056,-72.34417,1.5,0,0,Los Angeles,Biobío,2022 al 2023,test
59128,2023-03-03,16,-37.39583,-72.34472,2.2,0,0,Los Angeles,Biobío,2022 al 2023,test
59129,2023-03-03,16,-37.42889,-72.60556,0.2,0,0,Los Angeles,Biobío,2022 al 2023,test
59130,2023-03-03,17,-37.62333,-73.66028,6.0,0,0,Lebu,Biobío,2022 al 2023,test
59131,2023-01-23,12,-37.71306,-72.22889,0.2,0,0,Mulchén,Biobío,2022 al 2023,test
59132,2023-01-15,18,-37.66278,-72.58389,0.06,0,0,Negrete,Biobío,2022 al 2023,test
59133,2022-11-26,22,-37.05361,-73.08972,0.0,0,0,Coronel,Biobío,2022 al 2023,test
59134,2023-02-20,21,-37.0225,-72.91361,7.0,0,0,Hualqui,Biobío,2022 al 2023,test
59135,2023-03-04,15,-37.60056,-72.27833,0.4,0,0,Los Angeles,Biobío,2022 al 2023,test
59136,2023-03-04,15,-36.86417,-72.80694,0.2,0,0,Florida,Biobío,2022 al 2023,test
59137,2023-03-04,16,-37.49111,-72.19417,0.2,0,0,Los Angeles,Biobío,2022 al 2023,test
59138,2023-03-04,17,-36.96194,-72.90778,0.06,0,0,Hualqui,Biobío,2022 al 2023,test
59139,2023-03-04,19,-37.62389,-73.65806,0.3,0,0,Lebu,Biobío,2022 al 2023,test
59140,2023-03-04,20,-37.25361,-73.31389,0.4,0,0,Arauco,Biobío,2022 al 2023,test
59141,2023-02-06,12,-36.97,-72.72389,0.5,0,0,Yumbel,Biobío,2022 al 2023,test
59142,2023-03-05,8,-37.57917,-72.51028,15.06,1,0,Negrete,Biobío,2022 al 2023,test
59143,2023-02-23,0,-36.95139,-72.84556,0.2,0,0,Hualqui,Biobío,2022 al 2023,test
59144,2023-02-24,11,-37.89139,-71.96861,0.1,0,0,Mulchén,Biobío,2022 al 2023,test
59145,2023-03-05,12,-37.46778,-72.39972,0.5,0,0,Los Angeles,Biobío,2022 al 2023,test
59146,2023-03-05,12,-38.13778,-73.41083,3.8,0,0,Tirúa,Biobío,2022 al 2023,test
59147,2023-02-28,18,-37.35111,-73.60944,0.47,0,0,Arauco,Biobío,2022 al 2023,test
59148,2023-03-05,16,-37.74556,-71.48444,0.25,0,0,Alto Biobío,Biobío,2022 al 2023,test
59149,2023-03-05,17,-37.8025,-71.22306,2.0,0,0,Alto Biobío,Biobío,2022 al 2023,test
59150,2023-02-26,15,-37.56222,-73.36222,0.31,0,0,Curanilahue,Biobío,2022 al 2023,test
59151,2023-03-05,17,-37.405,-72.27944,3.0,0,0,Los Angeles,Biobío,2022 al 2023,test
59152,2023-03-05,19,-37.29917,-72.2825,74.75,1,0,Los Angeles,Biobío,2022 al 2023,test
59153,2023-03-05,18,-37.60389,-72.28611,0.15,0,0,Los Angeles,Biobío,2022 al 2023,test
59154,2023-03-06,10,-37.775,-73.43778,0.21,0,0,Cañete,Biobío,2022 al 2023,test
59155,2023-03-06,1,-37.49083,-72.5025,0.01,0,0,Los Angeles,Biobío,2022 al 2023,test
59156,2023-03-06,16,-37.60556,-72.47194,10.0,0,0,Negrete,Biobío,2022 al 2023,test
59157,2023-03-07,13,-37.67111,-73.52944,0.15,0,0,Lebu,Biobío,2022 al 2023,test
59158,2023-02-28,20,-37.75806,-72.28,0.85,0,0,Mulchén,Biobío,2022 al 2023,test
59159,2023-03-07,18,-37.76306,-73.36528,13.3,1,0,Cañete,Biobío,2022 al 2023,test
59160,2023-03-07,18,-37.45222,-72.43028,5.5,0,0,Los Angeles,Biobío,2022 al 2023,test
59161,2023-03-07,20,-37.12056,-72.36528,0.1,0,0,Cabrero,Biobío,2022 al 2023,test
59162,2023-03-08,13,-37.2675,-72.72583,0.01,0,0,San Rosendo,Biobío,2022 al 2023,test
59163,2023-03-08,19,-37.20806,-72.22111,0.02,0,0,Los Angeles,Biobío,2022 al 2023,test
59164,2023-03-08,21,-37.49861,-72.39361,0.32,0,0,Los Angeles,Biobío,2022 al 2023,test
59165,2022-12-03,17,-37.26361,-72.42056,0.02,0,0,Los Angeles,Biobío,2022 al 2023,test
59166,2023-03-07,18,-37.81889,-73.26167,0.08,0,0,Cañete,Biobío,2022 al 2023,test
59167,2023-03-04,1,-37.50917,-73.57139,0.1,0,0,Lebu,Biobío,2022 al 2023,test
59168,2023-03-10,16,-37.87417,-73.41,8.5,0,0,Cañete,Biobío,2022 al 2023,test
59169,2023-03-10,17,-37.40556,-72.27861,1.51,0,0,Los Angeles,Biobío,2022 al 2023,test
59170,2023-03-11,14,-37.27556,-72.72083,0.2,0,0,Laja,Biobío,2022 al 2023,test
59171,2023-03-12,7,-36.69389,-73.12583,3.0,0,0,Talcahuano,Biobío,2022 al 2023,test
59172,2023-03-12,11,-37.20389,-72.22222,0.27,0,0,Los Angeles,Biobío,2022 al 2023,test
59173,2023-03-12,16,-37.89167,-73.30194,12.67,1,0,Cañete,Biobío,2022 al 2023,test
59174,2023-03-12,18,-37.46639,-72.39417,0.4,0,0,Los Angeles,Biobío,2022 al 2023,test
59175,2023-03-13,9,-37.8675,-71.62333,8.42,0,0,Alto Biobío,Biobío,2022 al 2023,test
59176,2023-03-14,12,-37.26667,-72.72583,0.8,0,0,San Rosendo,Biobío,2022 al 2023,test
59177,2023-03-14,14,-37.72278,-72.20139,0.8,0,0,Mulchén,Biobío,2022 al 2023,test
59178,2023-03-14,16,-38.07417,-73.39417,5.8,0,0,Cañete,Biobío,2022 al 2023,test
59179,2023-03-14,17,-37.60389,-72.28028,33.8,1,0,Los Angeles,Biobío,2022 al 2023,test
59180,2023-03-15,13,-37.26028,-72.72944,1.2,0,0,San Rosendo,Biobío,2022 al 2023,test
59181,2023-03-15,19,-37.00333,-73.17,0.2,0,0,Coronel,Biobío,2022 al 2023,test
59182,2023-03-16,13,-36.77194,-73.11917,0.04,0,0,Talcahuano,Biobío,2022 al 2023,test
59183,2023-03-16,17,-37.7725,-73.48528,0.1,0,0,Los Alamos,Biobío,2022 al 2023,test
59184,2023-03-16,19,-37.49,-72.4075,12.0,1,0,Los Angeles,Biobío,2022 al 2023,test
59185,2023-03-17,2,-36.68278,-72.95944,0.05,0,0,Tomé,Biobío,2022 al 2023,test
59186,2023-03-17,8,-36.73111,-72.98111,0.03,0,0,Penco,Biobío,2022 al 2023,test
59187,2023-03-17,14,-36.80556,-72.97083,0.63,0,0,Concepción,Biobío,2022 al 2023,test
59188,2023-03-16,14,-37.24306,-72.66778,0.08,0,0,San Rosendo,Biobío,2022 al 2023,test
59189,2023-03-14,17,-37.6075,-72.27472,15.05,1,0,Mulchén,Biobío,2022 al 2023,test
59190,2023-03-17,18,-37.66806,-73.53528,0.02,0,0,Lebu,Biobío,2022 al 2023,test
59191,2023-02-02,22,-37.26889,-72.95556,0.03,0,0,Santa Juana,Biobío,2022 al 2023,test
59192,2023-03-18,23,-36.60694,-72.97278,0.05,0,0,Tomé,Biobío,2022 al 2023,test
59193,2023-03-19,9,-37.26306,-72.72972,0.03,0,0,San Rosendo,Biobío,2022 al 2023,test
59194,2023-03-19,13,-37.88111,-73.42222,3.5,0,0,Cañete,Biobío,2022 al 2023,test
59195,2023-03-19,15,-38.10833,-73.38556,0.46,0,0,Cañete,Biobío,2022 al 2023,test
59196,2023-03-19,16,-36.83139,-73.14361,0.3,0,0,San Pedro de la Paz,Biobío,2022 al 2023,test
59197,2023-03-19,16,-37.60528,-73.4125,0.15,0,0,Los Alamos,Biobío,2022 al 2023,test
59198,2023-03-19,16,-38.14972,-73.36917,0.4,0,0,Tirúa,Biobío,2022 al 2023,test
59199,2023-03-19,18,-37.44417,-72.40111,0.17,0,0,Los Angeles,Biobío,2022 al 2023,test
59200,2023-03-19,18,-36.84167,-73.13083,0.01,0,0,San Pedro de la Paz,Biobío,2022 al 2023,test
59201,2023-03-19,19,-36.60444,-72.95611,0.02,0,0,Tomé,Biobío,2022 al 2023,test
59202,2023-03-19,21,-37.51722,-72.53222,1.0,0,0,Los Angeles,Biobío,2022 al 2023,test
59203,2023-03-20,0,-36.84944,-73.12667,0.4,0,0,San Pedro de la Paz,Biobío,2022 al 2023,test
59204,2023-03-20,16,-37.26778,-73.33861,0.98,0,0,Arauco,Biobío,2022 al 2023,test
59205,2023-01-28,21,-37.84083,-72.24083,24.23,1,0,Mulchén,Biobío,2022 al 2023,test
59206,2023-03-21,13,-37.31722,-72.26333,0.02,0,0,Los Angeles,Biobío,2022 al 2023,test
59207,2023-03-21,12,-37.78306,-71.23111,7.0,0,0,Alto Biobío,Biobío,2022 al 2023,test
59208,2023-02-07,13,-37.07611,-72.45806,0.17,0,0,Cabrero,Biobío,2022 al 2023,test
59209,2023-02-09,9,-37.07778,-72.45694,0.85,0,0,Cabrero,Biobío,2022 al 2023,test
59210,2023-03-21,15,-38.14333,-73.40333,1.08,0,0,Tirúa,Biobío,2022 al 2023,test
59211,2023-02-09,19,-37.26111,-72.7,1.2,0,0,Laja,Biobío,2022 al 2023,test
59212,2023-03-21,19,-36.97389,-73.15056,0.3,0,0,Coronel,Biobío,2022 al 2023,test
59213,2023-03-21,16,-38.14306,-73.21694,2.2,0,0,Contulmo,Biobío,2022 al 2023,test
59214,2023-03-21,22,-36.89861,-73.13,0.6,0,0,San Pedro de la Paz,Biobío,2022 al 2023,test
59215,2023-03-22,13,-37.01722,-73.16917,0.36,0,0,Coronel,Biobío,2022 al 2023,test
59216,2023-03-22,15,-37.88528,-73.38194,7.6,0,0,Cañete,Biobío,2022 al 2023,test
59217,2023-03-22,19,-37.53667,-72.30861,0.6,0,0,Los Angeles,Biobío,2022 al 2023,test
59218,2023-03-22,19,-37.60667,-73.67139,0.5,0,0,Lebu,Biobío,2022 al 2023,test
59219,2023-03-22,19,-37.04278,-72.34111,0.04,0,0,Cabrero,Biobío,2022 al 2023,test
59220,2023-02-03,11,-37.98139,-72.12167,1381.17,1,1,Mulchén,Biobío,2022 al 2023,test
59221,2023-03-23,13,-37.26778,-73.33667,0.1,0,0,Arauco,Biobío,2022 al 2023,test
59222,2023-03-23,17,-37.40417,-71.95833,0.15,0,0,Quilleco,Biobío,2022 al 2023,test
59223,2023-03-20,14,-37.36139,-72.4275,0.07,0,0,Los Angeles,Biobío,2022 al 2023,test
59224,2023-02-02,22,-37.43861,-72.57444,0.01,0,0,Los Angeles,Biobío,2022 al 2023,test
59225,2023-02-03,23,-37.10833,-72.53806,0.05,0,0,Yumbel,Biobío,2022 al 2023,test
59226,2023-03-25,6,-37.16722,-72.70639,1.1,0,0,Yumbel,Biobío,2022 al 2023,test
59227,2023-03-25,13,-37.66417,-72.16667,0.91,0,0,Santa Bárbara,Biobío,2022 al 2023,test
59228,2023-03-25,14,-37.50556,-72.65306,0.11,0,0,Nacimiento,Biobío,2022 al 2023,test
59229,2023-03-25,15,-37.6325,-73.45611,0.18,0,0,Los Alamos,Biobío,2022 al 2023,test
59230,2023-03-25,15,-37.60917,-73.67278,0.8,0,0,Lebu,Biobío,2022 al 2023,test
59231,2023-03-25,15,-37.80222,-73.47972,0.35,0,0,Los Alamos,Biobío,2022 al 2023,test
59232,2023-03-24,14,-37.66889,-72.00833,0.03,0,0,Santa Bárbara,Biobío,2022 al 2023,test
59233,2023-03-25,17,-37.48389,-72.17833,3.1,0,0,Los Angeles,Biobío,2022 al 2023,test
59234,2023-03-25,18,-36.98944,-73.14833,0.7,0,0,Coronel,Biobío,2022 al 2023,test
59235,2023-03-25,18,-38.1075,-73.385,1.25,0,0,Cañete,Biobío,2022 al 2023,test
59236,2023-03-25,20,-37.77694,-73.37611,0.49,0,0,Cañete,Biobío,2022 al 2023,test
59237,2023-03-25,19,-37.50639,-72.6525,0.65,0,0,Nacimiento,Biobío,2022 al 2023,test
59238,2023-03-26,1,-37.46944,-72.40528,0.15,0,0,Los Angeles,Biobío,2022 al 2023,test
59239,2023-03-26,11,-37.995,-71.08556,497.0,1,1,Alto Biobío,Biobío,2022 al 2023,test
59240,2023-03-26,14,-38.14528,-73.08722,1.35,0,0,Contulmo,Biobío,2022 al 2023,test
59241,2023-03-26,17,-37.50611,-72.65278,0.1,0,0,Nacimiento,Biobío,2022 al 2023,test
59242,2023-03-26,18,-37.63361,-73.45472,0.03,0,0,Los Alamos,Biobío,2022 al 2023,test
59243,2023-03-27,12,-37.32972,-72.33056,0.01,0,0,Los Angeles,Biobío,2022 al 2023,test
59244,2023-03-27,13,-37.01972,-72.3975,0.56,0,0,Cabrero,Biobío,2022 al 2023,test
59245,2023-03-27,14,-37.53611,-72.52917,0.26,0,0,Los Angeles,Biobío,2022 al 2023,test
59246,2023-03-27,14,-37.92,-73.48611,28.0,1,0,Cañete,Biobío,2022 al 2023,test
59247,2023-03-27,15,-37.81222,-73.47389,9.52,0,0,Cañete,Biobío,2022 al 2023,test
59248,2023-03-27,16,-36.81778,-72.945,0.02,0,0,Concepción,Biobío,2022 al 2023,test
59249,2023-03-27,16,-37.33806,-71.88028,6.09,0,0,Antuco,Biobío,2022 al 2023,test
59250,2023-03-27,18,-37.42111,-72.40778,0.11,0,0,Los Angeles,Biobío,2022 al 2023,test
59251,2023-02-04,19,-36.95778,-72.7525,0.24,0,0,Florida,Biobío,2022 al 2023,test
59252,2023-02-04,17,-36.96889,-72.72111,2.46,0,0,Florida,Biobío,2022 al 2023,test
59253,2023-02-23,9,-37.39667,-72.99806,0.4,0,0,Santa Juana,Biobío,2022 al 2023,test
59254,2023-02-26,19,-37.80694,-72.21861,13.3,1,0,Mulchén,Biobío,2022 al 2023,test
59255,2023-02-28,16,-37.80194,-72.2175,0.2,0,0,Mulchén,Biobío,2022 al 2023,test
59256,2023-03-27,11,-36.62083,-72.81667,0.03,0,0,Tomé,Biobío,2022 al 2023,test
59257,2023-03-28,16,-37.89222,-73.33806,2.0,0,0,Cañete,Biobío,2022 al 2023,test
59258,2023-03-29,13,-37.76972,-72.20917,5.23,0,0,Mulchén,Biobío,2022 al 2023,test
59259,2023-03-27,0,-37.27778,-72.17,0.36,0,0,Los Angeles,Biobío,2022 al 2023,test
59260,2023-03-29,15,-37.18389,-73.19611,0.11,0,0,Arauco,Biobío,2022 al 2023,test
59261,2023-03-30,13,-37.43194,-73.58333,0.53,0,0,Arauco,Biobío,2022 al 2023,test
59262,2023-03-30,16,-37.55083,-72.30528,0.22,0,0,Los Angeles,Biobío,2022 al 2023,test
59263,2023-03-30,20,-37.42528,-72.68417,2.3,0,0,Nacimiento,Biobío,2022 al 2023,test
59264,2023-03-31,14,-37.02333,-72.41417,4.5,0,0,Cabrero,Biobío,2022 al 2023,test
59265,2023-03-31,16,-37.99528,-73.385,13.55,1,0,Cañete,Biobío,2022 al 2023,test
59266,2023-03-31,17,-37.70194,-73.3925,0.27,0,0,Cañete,Biobío,2022 al 2023,test
59267,2023-03-31,18,-37.20611,-72.37306,0.07,0,0,Cabrero,Biobío,2022 al 2023,test
59268,2023-04-01,10,-36.61056,-72.94417,0.01,0,0,Tomé,Biobío,2022 al 2023,test
59269,2023-04-01,12,-37.35972,-72.26556,0.8,0,0,Los Angeles,Biobío,2022 al 2023,test
59270,2023-04-01,16,-37.70611,-73.41611,0.07,0,0,Cañete,Biobío,2022 al 2023,test
59271,2023-04-01,20,-36.89833,-73.13056,1.0,0,0,San Pedro de la Paz,Biobío,2022 al 2023,test
59272,2023-04-02,14,-37.75306,-73.55389,3.0,0,0,Lebu,Biobío,2022 al 2023,test
59273,2023-04-02,15,-38.01667,-73.38556,5.72,0,0,Cañete,Biobío,2022 al 2023,test
59274,2023-04-02,15,-37.8725,-73.40556,1.0,0,0,Cañete,Biobío,2022 al 2023,test
59275,2023-04-02,19,-36.71111,-73.14778,1.02,0,0,Talcahuano,Biobío,2022 al 2023,test
59276,2023-04-03,10,-37.7475,-71.30667,0.1,0,0,Alto Biobío,Biobío,2022 al 2023,test
59277,2023-04-03,11,-37.84694,-73.44444,0.88,0,0,Arauco,Biobío,2022 al 2023,test
59278,2023-04-03,15,-37.83778,-73.46389,4.4,0,0,Cañete,Biobío,2022 al 2023,test
59279,2023-03-25,17,-37.33889,-72.18139,3.1,0,0,Los Angeles,Biobío,2022 al 2023,test
59280,2023-04-03,17,-38.09417,-71.4125,0.7,0,0,Alto Biobío,Biobío,2022 al 2023,test
59281,2023-04-04,2,-37.13556,-72.54083,0.1,0,0,Yumbel,Biobío,2022 al 2023,test
59282,2023-04-03,23,-37.15917,-72.44667,0.9,0,0,Cabrero,Biobío,2022 al 2023,test
